system:index,CTU_NAME,sq_miles,.geo
000000000000000000a9,Hancock Twp.,"{groups=[{tempbin=1, sum=14.437949569487362}, {tempbin=2, sum=1.296415340494416}, {tempbin=3, sum=0.843958362828851}, {tempbin=4, sum=0.18301034668507615}, {tempbin=5, sum=0.2072602450925349}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa,Newport,"{groups=[{tempbin=1, sum=2.8392242110594106}, {tempbin=2, sum=0.387538756922353}, {tempbin=3, sum=0.3811595704455338}, {tempbin=4, sum=0.005663342230444335}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab,Bethel,"{groups=[{tempbin=1, sum=0.4779954488146734}, {tempbin=2, sum=0.14811010329803434}, {tempbin=3, sum=0.23497498317244228}, {tempbin=4, sum=0.014640687866876213}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,Blakeley Twp.,"{groups=[{tempbin=1, sum=21.868387303125022}, {tempbin=2, sum=1.892363120893043}, {tempbin=3, sum=1.1293014114095723}, {tempbin=4, sum=0.20392956649791885}, {tempbin=5, sum=0.33737226283817084}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,Circle Pines,"{groups=[{tempbin=1, sum=1.1113783952066292}, {tempbin=2, sum=0.3845482300476022}, {tempbin=3, sum=0.24117782990361275}, {tempbin=4, sum=0.003431806536291504}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,Corcoran,"{groups=[{tempbin=1, sum=25.14197361201167}, {tempbin=2, sum=5.520263764648445}, {tempbin=3, sum=2.720203060813276}, {tempbin=4, sum=0.29138582450621375}, {tempbin=5, sum=0.1572581904186396}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af,Tonka Bay,"{groups=[{tempbin=1, sum=0.7500074593617029}, {tempbin=2, sum=0.03445287838511354}, {tempbin=3, sum=0.027318923743579103}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0,St. Francis,"{groups=[{tempbin=1, sum=12.85670408894868}, {tempbin=2, sum=2.7205785524659523}, {tempbin=3, sum=4.512321457944359}, {tempbin=4, sum=1.2298671602598628}, {tempbin=5, sum=0.37457883291110294}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1,Spring Park,{groups=[]},"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2,Stillwater,"{groups=[{tempbin=1, sum=2.8327436999853925}, {tempbin=2, sum=2.699628037391313}, {tempbin=3, sum=1.84454536706522}, {tempbin=4, sum=0.5900112646415262}, {tempbin=5, sum=0.09846211907933367}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3,Excelsior,"{groups=[{tempbin=1, sum=0.27516744621315253}, {tempbin=2, sum=0.14250760902778942}, {tempbin=3, sum=0.19394902322188004}, {tempbin=4, sum=0.016244084955487077}, {tempbin=5, sum=0.002953442799261474}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4,Victoria,"{groups=[{tempbin=1, sum=4.796108718059878}, {tempbin=2, sum=1.4619004747035307}, {tempbin=3, sum=2.0167072814430003}, {tempbin=4, sum=0.21801383411704078}, {tempbin=5, sum=0.03940958265314938}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5,Pine Springs,"{groups=[{tempbin=1, sum=0.4822521590378532}, {tempbin=2, sum=0.1360385315473758}, {tempbin=3, sum=0.13948471748078559}, {tempbin=4, sum=2.4558285932006833E-4}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6,Lino Lakes,"{groups=[{tempbin=1, sum=19.415705827448495}, {tempbin=2, sum=3.94677177937773}, {tempbin=3, sum=3.244294107860925}, {tempbin=4, sum=0.3904841430890443}, {tempbin=5, sum=0.2621275098345151}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7,Marine on St. Croix,"{groups=[{tempbin=1, sum=3.1149737425185693}, {tempbin=2, sum=0.5499924280654694}, {tempbin=3, sum=0.23018846086878683}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b8,Spring Lake Twp.,"{groups=[{tempbin=1, sum=16.773298964564308}, {tempbin=2, sum=4.840667101183959}, {tempbin=3, sum=3.2409548738897422}, {tempbin=4, sum=0.3838436348049294}, {tempbin=5, sum=0.23995537626851735}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9,Bayport,"{groups=[{tempbin=1, sum=0.30631684479741184}, {tempbin=2, sum=0.2790624825871762}, {tempbin=3, sum=0.7720531962445126}, {tempbin=4, sum=0.1908462936934754}, {tempbin=5, sum=0.15571447867770963}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,Columbia Heights,"{groups=[{tempbin=1, sum=0.33853963079163274}, {tempbin=2, sum=1.0304084590491027}, {tempbin=3, sum=1.822134724960979}, {tempbin=4, sum=0.20352200340064086}, {tempbin=5, sum=0.0218497506941162}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,Elko New Market,"{groups=[{tempbin=1, sum=1.1062628005610922}, {tempbin=2, sum=0.5809697957225838}, {tempbin=3, sum=1.206959510082181}, {tempbin=4, sum=0.30520474381631546}, {tempbin=5, sum=0.045049160833923366}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,Ham Lake,"{groups=[{tempbin=1, sum=20.312384615395214}, {tempbin=2, sum=6.629117055062128}, {tempbin=3, sum=5.359820469427454}, {tempbin=4, sum=0.6933887603246904}, {tempbin=5, sum=0.43134411774468423}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,New Germany,"{groups=[{tempbin=1, sum=0.4313477022957644}, {tempbin=2, sum=0.1981789640650084}, {tempbin=3, sum=0.2887767271976991}, {tempbin=4, sum=0.007139765135467526}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,West St. Paul,"{groups=[{tempbin=1, sum=1.910221034494788}, {tempbin=2, sum=1.6941866099911391}, {tempbin=3, sum=0.966334217345286}, {tempbin=4, sum=0.27420834675975875}, {tempbin=5, sum=0.0817235834445374}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,Stillwater Twp.,"{groups=[{tempbin=1, sum=8.938848472671667}, {tempbin=2, sum=3.0442998360851488}, {tempbin=3, sum=2.321219048954366}, {tempbin=4, sum=0.14814390019768062}, {tempbin=5, sum=0.02109101143057252}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,Douglas Twp.,"{groups=[{tempbin=1, sum=32.23557450748526}, {tempbin=2, sum=1.108105937070286}, {tempbin=3, sum=0.44165251716174303}, {tempbin=4, sum=0.08313024985768437}, {tempbin=5, sum=0.14001755626571039}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,Edina,"{groups=[{tempbin=1, sum=3.83622628725892}, {tempbin=2, sum=4.847651847758619}, {tempbin=3, sum=4.694109039927699}, {tempbin=4, sum=0.94058087176643}, {tempbin=5, sum=1.0534429197467512}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,Mounds View,"{groups=[{tempbin=1, sum=1.861155821566009}, {tempbin=2, sum=1.085284624286856}, {tempbin=3, sum=0.957027572735889}, {tempbin=4, sum=0.14275942920252652}, {tempbin=5, sum=0.044398610683428937}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,Miesville,"{groups=[{tempbin=1, sum=1.5445398421962182}, {tempbin=2, sum=0.13061413186424564}, {tempbin=3, sum=0.06382153802839963}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,Waconia,"{groups=[{tempbin=1, sum=1.175414775945397}, {tempbin=2, sum=0.7487078471858868}, {tempbin=3, sum=2.016864635904147}, {tempbin=4, sum=1.0540780033213224}, {tempbin=5, sum=0.2074599448072446}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,Willernie,"{groups=[{tempbin=1, sum=0.09402038454699115}, {tempbin=2, sum=0.014728208941351318}, {tempbin=3, sum=0.01399170327835694}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,Mendota,"{groups=[{tempbin=1, sum=0.2661270652271116}, {tempbin=2, sum=0.0032004647435852048}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,Gem Lake,"{groups=[{tempbin=1, sum=0.6514556582827314}, {tempbin=2, sum=0.2169836785012934}, {tempbin=3, sum=0.1328058509487672}, {tempbin=4, sum=0.0341234742621094}, {tempbin=5, sum=0.01325666549761963}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,Little Canada,"{groups=[{tempbin=1, sum=1.3980613641291564}, {tempbin=2, sum=0.9178295689708481}, {tempbin=3, sum=1.3387492200864166}, {tempbin=4, sum=0.2374875520168023}, {tempbin=5, sum=0.039044972120416285}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,Belle Plaine Twp.,"{groups=[{tempbin=1, sum=30.41135091777539}, {tempbin=2, sum=2.702593500875629}, {tempbin=3, sum=2.0135544812910977}, {tempbin=4, sum=0.41173318241702633}, {tempbin=5, sum=0.5797736748898651}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,New Market Twp.,"{groups=[{tempbin=1, sum=19.817117557233452}, {tempbin=2, sum=6.316493784361323}, {tempbin=3, sum=4.754177874033778}, {tempbin=4, sum=0.44866174901346795}, {tempbin=5, sum=0.2652955671812812}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,Blaine,"{groups=[{tempbin=1, sum=11.179069971919825}, {tempbin=2, sum=7.617602443929445}, {tempbin=3, sum=11.607929773116659}, {tempbin=4, sum=1.7784187181511866}, {tempbin=5, sum=0.46537198069509883}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,Lakeland,"{groups=[{tempbin=1, sum=0.7382922608567533}, {tempbin=2, sum=0.5633790910105376}, {tempbin=3, sum=0.5729464739175839}, {tempbin=4, sum=0.11113981794146106}, {tempbin=5, sum=0.07646248245168454}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,Greenwood,"{groups=[{tempbin=1, sum=0.3361530140640198}, {tempbin=2, sum=0.007137493687298582}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,Andover,"{groups=[{tempbin=1, sum=16.096480354014062}, {tempbin=2, sum=7.533601637995194}, {tempbin=3, sum=8.201945138343175}, {tempbin=4, sum=0.8680315924902874}, {tempbin=5, sum=0.3743745034134134}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,Eagan,"{groups=[{tempbin=1, sum=14.3421632453364}, {tempbin=2, sum=5.484660310030653}, {tempbin=3, sum=8.963891924360341}, {tempbin=4, sum=1.61427820940637}, {tempbin=5, sum=0.936812787400686}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,St. Bonifacius,"{groups=[{tempbin=1, sum=0.26259995154127747}, {tempbin=2, sum=0.29582118657400003}, {tempbin=3, sum=0.4543199892283992}, {tempbin=4, sum=0.02091911718433227}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,Dellwood,"{groups=[{tempbin=1, sum=2.1838959481668505}, {tempbin=2, sum=0.2599677286478934}, {tempbin=3, sum=0.08779627754829708}, {tempbin=4, sum=0.002942986214904785}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,New Trier,"{groups=[{tempbin=1, sum=0.12591585181538073}, {tempbin=2, sum=0.030428189730065912}, {tempbin=3, sum=0.0321595214684326}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,Coon Rapids,"{groups=[{tempbin=1, sum=5.007727624536988}, {tempbin=2, sum=5.044505215570112}, {tempbin=3, sum=9.657292169652571}, {tempbin=4, sum=1.8822113035721433}, {tempbin=5, sum=0.7193851977061891}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,St. Paul,"{groups=[{tempbin=1, sum=12.635881843298433}, {tempbin=2, sum=15.490511700375302}, {tempbin=3, sum=18.521744890982983}, {tempbin=4, sum=3.3207897603888776}, {tempbin=5, sum=1.6738101367972857}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,Minnetrista,"{groups=[{tempbin=1, sum=18.174951219080405}, {tempbin=2, sum=3.629393803072737}, {tempbin=3, sum=1.9779675235641865}, {tempbin=4, sum=0.12845790789252318}, {tempbin=5, sum=0.026809921920520036}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,Ravenna Twp.,"{groups=[{tempbin=1, sum=17.913807779028854}, {tempbin=2, sum=1.0016954860484082}, {tempbin=3, sum=0.6960430746704731}, {tempbin=4, sum=0.05360753282667847}, {tempbin=5, sum=0.02543698333602904}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,Sunfish Lake,"{groups=[{tempbin=1, sum=1.4782337949006163}, {tempbin=2, sum=0.04703233544077155}, {tempbin=3, sum=0.013297530709039296}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,St. Lawrence Twp.,"{groups=[{tempbin=1, sum=9.84296361102243}, {tempbin=2, sum=1.5594247853266197}, {tempbin=3, sum=1.4656496676232655}, {tempbin=4, sum=0.3625471622530179}, {tempbin=5, sum=0.30769962846059085}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,Burnsville,"{groups=[{tempbin=1, sum=7.394994996326839}, {tempbin=2, sum=4.705047256155963}, {tempbin=3, sum=8.1222519606303}, {tempbin=4, sum=2.8319946501491}, {tempbin=5, sum=1.768894748022697}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,Vermillion Twp.,"{groups=[{tempbin=1, sum=25.32445991170017}, {tempbin=2, sum=3.4679684583070514}, {tempbin=3, sum=3.8556309791555186}, {tempbin=4, sum=0.7518385204425654}, {tempbin=5, sum=0.5814046372420322}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,Centerville,"{groups=[{tempbin=1, sum=0.9158508719127222}, {tempbin=2, sum=0.5429807071130159}, {tempbin=3, sum=0.6304373102405952}, {tempbin=4, sum=0.007350523396105957}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,Hollywood Twp.,"{groups=[{tempbin=1, sum=24.154179168015013}, {tempbin=2, sum=5.934803837484328}, {tempbin=3, sum=3.3393738972431777}, {tempbin=4, sum=0.6110448028342185}, {tempbin=5, sum=0.30550495164834823}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,Vadnais Heights,"{groups=[{tempbin=1, sum=2.974171502855727}, {tempbin=2, sum=1.3372730314948513}, {tempbin=3, sum=1.7977217012358366}, {tempbin=4, sum=0.3562272948897401}, {tempbin=5, sum=0.06162337851591807}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e,St. Anthony,"{groups=[{tempbin=1, sum=0.4701163784141614}, {tempbin=2, sum=0.9450559602580146}, {tempbin=3, sum=0.7085036068226147}, {tempbin=4, sum=0.1026525000372803}, {tempbin=5, sum=0.019890743887628154}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,Brooklyn Center,"{groups=[{tempbin=1, sum=0.6512815068926947}, {tempbin=2, sum=0.6866774053535}, {tempbin=3, sum=4.927520645804667}, {tempbin=4, sum=1.0249156862734201}, {tempbin=5, sum=0.6906654338795347}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,Mound,"{groups=[{tempbin=1, sum=1.0589571256206125}, {tempbin=2, sum=0.5819905143699843}, {tempbin=3, sum=0.2673740852759388}, {tempbin=4, sum=0.05977239077257688}, {tempbin=5, sum=0.024351669597766086}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,Hanover,"{groups=[{tempbin=1, sum=1.2311677597431432}, {tempbin=2, sum=0.44304803880216137}, {tempbin=3, sum=0.34184340462139656}, {tempbin=4, sum=0.03847517418164064}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,Camden Twp.,"{groups=[{tempbin=1, sum=26.59310533157734}, {tempbin=2, sum=4.373816093977528}, {tempbin=3, sum=1.7983872852022436}, {tempbin=4, sum=0.05074309489097898}, {tempbin=5, sum=0.034239399231774895}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,Randolph Twp.,"{groups=[{tempbin=1, sum=5.77014771384617}, {tempbin=2, sum=1.4261300998228008}, {tempbin=3, sum=1.3367500967263857}, {tempbin=4, sum=0.4416156323811558}, {tempbin=5, sum=0.3145608517146227}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,Forest Lake,"{groups=[{tempbin=1, sum=21.195530497079066}, {tempbin=2, sum=4.112005686559972}, {tempbin=3, sum=3.562642662953819}, {tempbin=4, sum=0.5355102767846385}, {tempbin=5, sum=0.17200313103554077}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,Inver Grove Heights,"{groups=[{tempbin=1, sum=19.34753050900775}, {tempbin=2, sum=4.535398156719057}, {tempbin=3, sum=3.6877143468274385}, {tempbin=4, sum=0.3310982653284672}, {tempbin=5, sum=0.0763667582604126}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,Nowthen,"{groups=[{tempbin=1, sum=20.64020889753443}, {tempbin=2, sum=6.655937413088428}, {tempbin=3, sum=4.615159456078816}, {tempbin=4, sum=0.4935308053203948}, {tempbin=5, sum=0.085976776113849}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,Arden Hills,"{groups=[{tempbin=1, sum=4.012472117239904}, {tempbin=2, sum=1.8951657072300938}, {tempbin=3, sum=2.178126636097108}, {tempbin=4, sum=0.33963434063536363}, {tempbin=5, sum=0.16910788453972753}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,Savage,"{groups=[{tempbin=1, sum=5.919503391792811}, {tempbin=2, sum=2.576663118842789}, {tempbin=3, sum=5.3352691324238615}, {tempbin=4, sum=0.9085153135442907}, {tempbin=5, sum=0.37902334534151444}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,Hampton Twp.,"{groups=[{tempbin=1, sum=25.928492885344138}, {tempbin=2, sum=4.199369502297743}, {tempbin=3, sum=3.4987499573210243}, {tempbin=4, sum=0.5552001731678452}, {tempbin=5, sum=0.29414328927050293}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,Watertown,"{groups=[{tempbin=1, sum=0.7641720334713872}, {tempbin=2, sum=0.45560080271271913}, {tempbin=3, sum=1.0985912873072197}, {tempbin=4, sum=0.19548564480565822}, {tempbin=5, sum=0.018192473823449705}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,Linwood Twp.,"{groups=[{tempbin=1, sum=26.454734291903726}, {tempbin=2, sum=2.0483482463387426}, {tempbin=3, sum=2.019625281515914}, {tempbin=4, sum=0.22549787755752004}, {tempbin=5, sum=0.023186243125909417}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,New Hope,"{groups=[{tempbin=1, sum=0.14681831339415857}, {tempbin=2, sum=1.2488881698768053}, {tempbin=3, sum=2.4531365101966562}, {tempbin=4, sum=0.7766383276193182}, {tempbin=5, sum=0.377145087376848}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,Randolph,"{groups=[{tempbin=1, sum=0.4808120576466823}, {tempbin=2, sum=0.14861899638907444}, {tempbin=3, sum=0.28287400956564146}, {tempbin=4, sum=0.052759532116516135}, {tempbin=5, sum=0.011641370972222908}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,Orono,"{groups=[{tempbin=1, sum=11.420326883865455}, {tempbin=2, sum=1.3827669374640414}, {tempbin=3, sum=0.48216568819119976}, {tempbin=4, sum=0.08502960145698843}, {tempbin=5, sum=0.004177503212695312}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,Hopkins,"{groups=[{tempbin=1, sum=0.6732601542816237}, {tempbin=2, sum=0.6932693978773155}, {tempbin=3, sum=1.4823413608255862}, {tempbin=4, sum=0.6945653950316268}, {tempbin=5, sum=0.47708036433709583}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,Sand Creek Twp.,"{groups=[{tempbin=1, sum=20.407473801541933}, {tempbin=2, sum=6.034167041098591}, {tempbin=3, sum=3.7723279944168246}, {tempbin=4, sum=0.3175087437136782}, {tempbin=5, sum=0.2762714154578782}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,Columbus,"{groups=[{tempbin=1, sum=30.84208275091193}, {tempbin=2, sum=2.520031303481718}, {tempbin=3, sum=1.845559448369853}, {tempbin=4, sum=0.20995564022852778}, {tempbin=5, sum=0.1081566314206237}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,Woodbury,"{groups=[{tempbin=1, sum=16.790324440579152}, {tempbin=2, sum=5.7747648986616165}, {tempbin=3, sum=10.06995491885559}, {tempbin=4, sum=1.3027095971782545}, {tempbin=5, sum=0.4307191263584462}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,White Bear Twp.,"{groups=[{tempbin=1, sum=4.69296559634094}, {tempbin=2, sum=1.4911782150785975}, {tempbin=3, sum=0.9809917512990624}, {tempbin=4, sum=0.04048212419681399}, {tempbin=5, sum=0.015946446700964366}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084,Hastings,"{groups=[{tempbin=1, sum=4.963580101324345}, {tempbin=2, sum=1.9509230582184476}, {tempbin=3, sum=3.0116874361664117}, {tempbin=4, sum=0.3514981202424906}, {tempbin=5, sum=0.049861853454638685}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,Benton Twp.,"{groups=[{tempbin=1, sum=25.022413576216938}, {tempbin=2, sum=4.388399797004913}, {tempbin=3, sum=2.0344402620018824}, {tempbin=4, sum=0.14853597998741425}, {tempbin=5, sum=0.08910456099658821}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,Oak Grove,"{groups=[{tempbin=1, sum=18.38071022769911}, {tempbin=2, sum=5.401554681188454}, {tempbin=3, sum=7.530632905339154}, {tempbin=4, sum=1.0383542180442509}, {tempbin=5, sum=0.28110209538037684}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,Falcon Heights,"{groups=[{tempbin=1, sum=0.6595517188156385}, {tempbin=2, sum=0.7482916054636424}, {tempbin=3, sum=0.7712350248464485}, {tempbin=4, sum=0.04571616119155886}, {tempbin=5, sum=0.004178339959075927}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,Louisville Twp.,"{groups=[{tempbin=1, sum=9.141573499500025}, {tempbin=2, sum=1.8266497798690995}, {tempbin=3, sum=2.0736647621150786}, {tempbin=4, sum=0.4113006583930724}, {tempbin=5, sum=0.2097293541212217}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,Cedar Lake Twp.,"{groups=[{tempbin=1, sum=18.262654462036668}, {tempbin=2, sum=7.534541422009188}, {tempbin=3, sum=5.818534687217257}, {tempbin=4, sum=0.48865165832428237}, {tempbin=5, sum=0.21867895709170532}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,Cottage Grove,"{groups=[{tempbin=1, sum=21.103063881373103}, {tempbin=2, sum=5.674071109257298}, {tempbin=3, sum=6.021856068495165}, {tempbin=4, sum=0.6822951227272729}, {tempbin=5, sum=0.22506177598148808}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,Lakeville,"{groups=[{tempbin=1, sum=13.131250107639353}, {tempbin=2, sum=5.034335664349104}, {tempbin=3, sum=11.741162281886496}, {tempbin=4, sum=3.802047473819144}, {tempbin=5, sum=2.6706835095405177}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,Norwood Young America,"{groups=[{tempbin=1, sum=0.560460389293222}, {tempbin=2, sum=0.35421904440285534}, {tempbin=3, sum=1.1751245172344968}, {tempbin=4, sum=0.2792396579480534}, {tempbin=5, sum=0.06388808784477538}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,Waconia Twp.,"{groups=[{tempbin=1, sum=18.176063600658136}, {tempbin=2, sum=3.891952153753014}, {tempbin=3, sum=1.8699053029491457}, {tempbin=4, sum=0.16188009692294267}, {tempbin=5, sum=0.1855321345153011}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,Grey Cloud Island Twp.,"{groups=[{tempbin=1, sum=2.0783309829736147}, {tempbin=2, sum=0.06212442060845948}, {tempbin=3, sum=0.010353951134033203}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,St. Louis Park,"{groups=[{tempbin=1, sum=1.1085819037776823}, {tempbin=2, sum=1.8393414267351493}, {tempbin=3, sum=5.077094004333708}, {tempbin=4, sum=1.3720185537198568}, {tempbin=5, sum=0.9478711661076268}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,Hugo,"{groups=[{tempbin=1, sum=22.410277432798534}, {tempbin=2, sum=5.518723722224381}, {tempbin=3, sum=4.158747959851145}, {tempbin=4, sum=0.3013487935160335}, {tempbin=5, sum=0.2043337158952513}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,Roseville,"{groups=[{tempbin=1, sum=5.072228245916014}, {tempbin=2, sum=3.470481982810109}, {tempbin=3, sum=3.1287157971519357}, {tempbin=4, sum=0.8803643550230827}, {tempbin=5, sum=0.35887943853061505}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092,Apple Valley,"{groups=[{tempbin=1, sum=4.853210033872432}, {tempbin=2, sum=2.650897068479893}, {tempbin=3, sum=5.046542126535546}, {tempbin=4, sum=2.120547319199678}, {tempbin=5, sum=2.223628148193951}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093,Minneapolis,"{groups=[{tempbin=1, sum=4.402046756839362}, {tempbin=2, sum=8.861157806969011}, {tempbin=3, sum=29.239543467155986}, {tempbin=4, sum=6.94155273013264}, {tempbin=5, sum=4.431008126417011}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
