system:index,CTU_NAME,sq_miles,.geo
000000000000000000aa,Newport,"{groups=[{tempbin=1, sum=1.2071209312952322}, {tempbin=2, sum=0.5717653499733356}, {tempbin=3, sum=1.2878352336450392}, {tempbin=4, sum=0.4939284200270702}, {tempbin=5, sum=0.05293594571698595}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab,Bethel,"{groups=[{tempbin=1, sum=0.3254931033296806}, {tempbin=2, sum=0.21813900302861883}, {tempbin=3, sum=0.30646775654472735}, {tempbin=4, sum=0.025621360248999}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,Blakeley Twp.,"{groups=[{tempbin=1, sum=22.289860515783626}, {tempbin=2, sum=2.334060609396318}, {tempbin=3, sum=0.770819744768666}, {tempbin=4, sum=0.017318195101098634}, {tempbin=5, sum=0.019294599714038085}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,Circle Pines,"{groups=[{tempbin=1, sum=0.647631625967358}, {tempbin=2, sum=0.46987692498660044}, {tempbin=3, sum=0.5879769212743853}, {tempbin=4, sum=0.034560554402746524}, {tempbin=5, sum=4.902350630493164E-4}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,Corcoran,"{groups=[{tempbin=1, sum=19.975587390605376}, {tempbin=2, sum=8.854208738447399}, {tempbin=3, sum=4.810279541008616}, {tempbin=4, sum=0.16869527702144127}, {tempbin=5, sum=0.02231350531583862}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af,Tonka Bay,"{groups=[{tempbin=1, sum=0.6569905333498914}, {tempbin=2, sum=0.10901265011564931}, {tempbin=3, sum=0.04282257944564204}, {tempbin=4, sum=0.0029534985792114255}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0,St. Francis,"{groups=[{tempbin=1, sum=8.496386172761785}, {tempbin=2, sum=3.426053222674902}, {tempbin=3, sum=6.074386192053125}, {tempbin=4, sum=2.4811266410533115}, {tempbin=5, sum=1.2160978639903803}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1,Spring Park,{groups=[]},"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2,Stillwater,"{groups=[{tempbin=1, sum=2.2083166367922584}, {tempbin=2, sum=3.030748868030799}, {tempbin=3, sum=2.561160140418398}, {tempbin=4, sum=0.23963172931032764}, {tempbin=5, sum=0.02553311361099242}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3,Excelsior,"{groups=[{tempbin=1, sum=0.17130350862136237}, {tempbin=2, sum=0.21019134053974003}, {tempbin=3, sum=0.20600888438798093}, {tempbin=4, sum=0.03224239079672237}, {tempbin=5, sum=0.011075481871765139}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4,Victoria,"{groups=[{tempbin=1, sum=4.156131918799183}, {tempbin=2, sum=1.6941609114353129}, {tempbin=3, sum=2.521983073293379}, {tempbin=4, sum=0.13227769555872798}, {tempbin=5, sum=0.02758629189006958}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5,Pine Springs,"{groups=[{tempbin=1, sum=0.5861189141887367}, {tempbin=2, sum=0.11345321147805142}, {tempbin=3, sum=0.058448865258544924}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6,Lino Lakes,"{groups=[{tempbin=1, sum=20.50739488638144}, {tempbin=2, sum=4.130420013080566}, {tempbin=3, sum=2.4370899468748846}, {tempbin=4, sum=0.16977542080435182}, {tempbin=5, sum=0.014703100469989011}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7,Marine on St. Croix,"{groups=[{tempbin=1, sum=2.55891734650626}, {tempbin=2, sum=0.80341373607874}, {tempbin=3, sum=0.5279269412391704}, {tempbin=4, sum=0.004896607628649904}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b8,Spring Lake Twp.,"{groups=[{tempbin=1, sum=15.396152787453843}, {tempbin=2, sum=6.341766695086748}, {tempbin=3, sum=3.5759836748997107}, {tempbin=4, sum=0.14579181163613858}, {tempbin=5, sum=0.019024981634838848}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9,Bayport,"{groups=[{tempbin=1, sum=0.46869936780135263}, {tempbin=2, sum=0.5165954844229788}, {tempbin=3, sum=0.5526708136394921}, {tempbin=4, sum=0.08939962889593533}, {tempbin=5, sum=0.07662800124052759}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,Columbia Heights,"{groups=[{tempbin=1, sum=0.019637065653771976}, {tempbin=2, sum=0.09794787874837631}, {tempbin=3, sum=1.5106119804183866}, {tempbin=4, sum=1.3974112111310337}, {tempbin=5, sum=0.39084643294491433}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,Elko New Market,"{groups=[{tempbin=1, sum=3.244446011016045}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,Ham Lake,"{groups=[{tempbin=1, sum=19.06688184702447}, {tempbin=2, sum=8.559377215652308}, {tempbin=3, sum=5.177566767559653}, {tempbin=4, sum=0.4930410802185218}, {tempbin=5, sum=0.12918810749902948}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,New Germany,"{groups=[{tempbin=1, sum=0.03397482635125121}, {tempbin=2, sum=0.2819079717416023}, {tempbin=3, sum=0.5374243585561137}, {tempbin=4, sum=0.07213600204497071}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,West St. Paul,"{groups=[{tempbin=1, sum=0.4256048002766953}, {tempbin=2, sum=0.543753443114263}, {tempbin=3, sum=2.768216498953608}, {tempbin=4, sum=0.6320628484344878}, {tempbin=5, sum=0.5570362012564802}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,Stillwater Twp.,"{groups=[{tempbin=1, sum=8.420998336621784}, {tempbin=2, sum=3.3948052164035616}, {tempbin=3, sum=2.493225790816674}, {tempbin=4, sum=0.1294986099956722}, {tempbin=5, sum=0.0350743155021606}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,Douglas Twp.,"{groups=[{tempbin=1, sum=30.572611495191726}, {tempbin=2, sum=1.4957237111580466}, {tempbin=3, sum=1.2831097650063283}, {tempbin=4, sum=0.2996902756800661}, {tempbin=5, sum=0.35734552080155696}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,Edina,"{groups=[{tempbin=1, sum=2.545985256666455}, {tempbin=2, sum=4.39972105127499}, {tempbin=3, sum=6.104549166242926}, {tempbin=4, sum=1.0459707385830728}, {tempbin=5, sum=1.2757847536909066}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,Mounds View,"{groups=[{tempbin=1, sum=0.1363513895273806}, {tempbin=2, sum=0.506188760578197}, {tempbin=3, sum=2.616617360375252}, {tempbin=4, sum=0.5999234710690072}, {tempbin=5, sum=0.2315450769249564}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,Miesville,"{groups=[{tempbin=1, sum=1.3589760848560655}, {tempbin=2, sum=0.15363268210294223}, {tempbin=3, sum=0.14052157519773578}, {tempbin=4, sum=0.04403955326033936}, {tempbin=5, sum=0.04180561667177124}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,Waconia,"{groups=[{tempbin=1, sum=0.9792675521124863}, {tempbin=2, sum=0.940882018030711}, {tempbin=3, sum=2.847011507323325}, {tempbin=4, sum=0.3885514096523042}, {tempbin=5, sum=0.04681272004519036}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,Willernie,"{groups=[{tempbin=1, sum=0.08542862180897831}, {tempbin=2, sum=0.024792753334295606}, {tempbin=3, sum=0.012518921623425296}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,Mendota,"{groups=[{tempbin=1, sum=0.14623193092390105}, {tempbin=2, sum=0.07730407530164793}, {tempbin=3, sum=0.0457915237451477}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,Gem Lake,"{groups=[{tempbin=1, sum=0.5424646910849686}, {tempbin=2, sum=0.30314385503728497}, {tempbin=3, sum=0.16226485735578017}, {tempbin=4, sum=0.03829699676118163}, {tempbin=5, sum=0.0024549272533081054}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,Little Canada,"{groups=[{tempbin=1, sum=0.6518600579475189}, {tempbin=2, sum=0.9080221817650472}, {tempbin=3, sum=1.9802895156966147}, {tempbin=4, sum=0.3563729680820254}, {tempbin=5, sum=0.03462795383236085}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,Belle Plaine Twp.,"{groups=[{tempbin=1, sum=29.84304970225011}, {tempbin=2, sum=4.05463361081709}, {tempbin=3, sum=1.9915519379082895}, {tempbin=4, sum=0.1758552390469668}, {tempbin=5, sum=0.05391526722857669}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,New Market Twp.,"{groups=[{tempbin=1, sum=31.35714926125946}, {tempbin=2, sum=0.16965999957453012}, {tempbin=3, sum=0.07493727099012451}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,Blaine,"{groups=[{tempbin=1, sum=7.1589675102335555}, {tempbin=2, sum=6.048884313823517}, {tempbin=3, sum=15.11201047259208}, {tempbin=4, sum=3.5232973357629995}, {tempbin=5, sum=0.805233255399535}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,Lakeland,"{groups=[{tempbin=1, sum=0.8056497544825045}, {tempbin=2, sum=0.7293722193744876}, {tempbin=3, sum=0.4706500062721086}, {tempbin=4, sum=0.047697705242303566}, {tempbin=5, sum=0.008850440806622313}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,Greenwood,"{groups=[{tempbin=1, sum=0.32950830123951386}, {tempbin=2, sum=0.013782206511804196}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,Andover,"{groups=[{tempbin=1, sum=8.532892472953575}, {tempbin=2, sum=8.977757055203128}, {tempbin=3, sum=12.977674697099074}, {tempbin=4, sum=1.8610745020342359}, {tempbin=5, sum=0.7250344989661469}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,Eagan,"{groups=[{tempbin=1, sum=7.554183465840511}, {tempbin=2, sum=5.6984748415556155}, {tempbin=3, sum=13.022654165469962}, {tempbin=4, sum=2.962456466246824}, {tempbin=5, sum=2.104037537422449}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,St. Bonifacius,"{groups=[{tempbin=1, sum=0.2657963812759285}, {tempbin=2, sum=0.3767944046993586}, {tempbin=3, sum=0.39106945855272035}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,Dellwood,"{groups=[{tempbin=1, sum=2.1223309377952795}, {tempbin=2, sum=0.300438882952844}, {tempbin=3, sum=0.11183311982982783}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,New Trier,"{groups=[{tempbin=1, sum=0.18850356301387944}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,Coon Rapids,"{groups=[{tempbin=1, sum=2.1714749686416326}, {tempbin=2, sum=2.92186683466834}, {tempbin=3, sum=12.635812091402228}, {tempbin=4, sum=3.238690051917099}, {tempbin=5, sum=1.3432775644085906}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,St. Paul,"{groups=[{tempbin=1, sum=4.307941465263688}, {tempbin=2, sum=4.540930642109177}, {tempbin=3, sum=28.37596626542759}, {tempbin=4, sum=8.456477265246832}, {tempbin=5, sum=5.961422693799606}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,Minnetrista,"{groups=[{tempbin=1, sum=18.52797269140552}, {tempbin=2, sum=3.692339492810624}, {tempbin=3, sum=1.6294331584833641}, {tempbin=4, sum=0.052165306919311566}, {tempbin=5, sum=0.03566972591136475}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,Ravenna Twp.,"{groups=[{tempbin=1, sum=14.333067163958539}, {tempbin=2, sum=2.646566171724577}, {tempbin=3, sum=2.2710854777660474}, {tempbin=4, sum=0.20411087732819774}, {tempbin=5, sum=0.23576116513447332}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,Sunfish Lake,"{groups=[{tempbin=1, sum=0.92663119042058}, {tempbin=2, sum=0.3683944044507557}, {tempbin=3, sum=0.2299951030303898}, {tempbin=4, sum=0.013542963148663344}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,St. Lawrence Twp.,"{groups=[{tempbin=1, sum=8.469096242903793}, {tempbin=2, sum=2.1905483128599315}, {tempbin=3, sum=2.001920824660051}, {tempbin=4, sum=0.5512996409723341}, {tempbin=5, sum=0.32541983329010027}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,Burnsville,"{groups=[{tempbin=1, sum=6.497956605271572}, {tempbin=2, sum=5.181996920270215}, {tempbin=3, sum=9.426690601649856}, {tempbin=4, sum=2.512168981936098}, {tempbin=5, sum=1.2043705021571365}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,Vermillion Twp.,"{groups=[{tempbin=1, sum=26.54225597135862}, {tempbin=2, sum=3.2934312734137805}, {tempbin=3, sum=3.095915862024712}, {tempbin=4, sum=0.43525335385112823}, {tempbin=5, sum=0.6144460461997646}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,Centerville,"{groups=[{tempbin=1, sum=0.6997401737829776}, {tempbin=2, sum=0.5684590064718049}, {tempbin=3, sum=0.8107772447031371}, {tempbin=4, sum=0.0176429877045227}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,Hollywood Twp.,"{groups=[{tempbin=1, sum=13.065706567710642}, {tempbin=2, sum=10.663336499955209}, {tempbin=3, sum=10.05277034998526}, {tempbin=4, sum=0.5129018049018489}, {tempbin=5, sum=0.050191434673681576}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,Vadnais Heights,"{groups=[{tempbin=1, sum=2.229466745866216}, {tempbin=2, sum=1.5652827251619625}, {tempbin=3, sum=2.332595376133163}, {tempbin=4, sum=0.3714378649898057}, {tempbin=5, sum=0.028234196840808114}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e,St. Anthony,"{groups=[{tempbin=1, sum=0.02528818967147825}, {tempbin=2, sum=0.12794372223392944}, {tempbin=3, sum=1.6465083251970278}, {tempbin=4, sum=0.30992419088333173}, {tempbin=5, sum=0.13655476143391115}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,Brooklyn Center,"{groups=[{tempbin=1, sum=0.09867344864260254}, {tempbin=2, sum=0.35632448762310864}, {tempbin=3, sum=1.856666387706147}, {tempbin=4, sum=3.7259341357484415}, {tempbin=5, sum=1.943462218483087}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,Mound,"{groups=[{tempbin=1, sum=0.9234305631445472}, {tempbin=2, sum=0.6845603068101886}, {tempbin=3, sum=0.3052505405220331}, {tempbin=4, sum=0.054852693048962384}, {tempbin=5, sum=0.024351682111138875}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,Hanover,"{groups=[{tempbin=1, sum=0.5829700487503051}, {tempbin=2, sum=0.4977076963440145}, {tempbin=3, sum=0.8206948493430856}, {tempbin=4, sum=0.14654518115454718}, {tempbin=5, sum=0.006616601756378179}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,Camden Twp.,"{groups=[{tempbin=1, sum=16.746287963369657}, {tempbin=2, sum=9.858915704152803}, {tempbin=3, sum=6.045831886239144}, {tempbin=4, sum=0.16650187699740607}, {tempbin=5, sum=0.03275377411964717}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,Randolph Twp.,"{groups=[{tempbin=1, sum=5.620473343200456}, {tempbin=2, sum=1.9617049638509265}, {tempbin=3, sum=1.5034181525871495}, {tempbin=4, sum=0.14589210061625943}, {tempbin=5, sum=0.05771583423632817}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,Forest Lake,"{groups=[{tempbin=1, sum=15.664859902421354}, {tempbin=2, sum=6.455450723596817}, {tempbin=3, sum=6.7446515003664}, {tempbin=4, sum=0.6378803019002206}, {tempbin=5, sum=0.07484982612703868}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,Inver Grove Heights,"{groups=[{tempbin=1, sum=9.956489029256286}, {tempbin=2, sum=5.103988007423576}, {tempbin=3, sum=9.811356057326638}, {tempbin=4, sum=2.2854442452351007}, {tempbin=5, sum=0.8208306968983717}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,Nowthen,"{groups=[{tempbin=1, sum=12.738400280716055}, {tempbin=2, sum=8.296307108486936}, {tempbin=3, sum=9.73213410137238}, {tempbin=4, sum=1.300310119248493}, {tempbin=5, sum=0.42366173831147474}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,Arden Hills,"{groups=[{tempbin=1, sum=1.75777496544133}, {tempbin=2, sum=2.00920639644017}, {tempbin=3, sum=3.8523815379661257}, {tempbin=4, sum=0.7370832985227881}, {tempbin=5, sum=0.2380604873715637}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,Savage,"{groups=[{tempbin=1, sum=4.239221848684331}, {tempbin=2, sum=2.4918091092276966}, {tempbin=3, sum=6.702959546407077}, {tempbin=4, sum=1.3084790435723024}, {tempbin=5, sum=0.376504754053547}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,Hampton Twp.,"{groups=[{tempbin=1, sum=30.967742654316297}, {tempbin=2, sum=2.18204627807459}, {tempbin=3, sum=1.1449672495194956}, {tempbin=4, sum=0.17401910300397938}, {tempbin=5, sum=0.007180522486798095}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,Watertown,"{groups=[{tempbin=1, sum=0.5079882367513894}, {tempbin=2, sum=0.4297933457985737}, {tempbin=3, sum=1.38994451091886}, {tempbin=4, sum=0.17333920988975834}, {tempbin=5, sum=0.030976938761846956}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,Linwood Twp.,"{groups=[{tempbin=1, sum=20.168446098863217}, {tempbin=2, sum=5.375250964953432}, {tempbin=3, sum=4.566740545069633}, {tempbin=4, sum=0.6040831030408604}, {tempbin=5, sum=0.05687122851496581}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,New Hope,"{groups=[{tempbin=1, sum=0.08176815327414542}, {tempbin=2, sum=0.46216451899659916}, {tempbin=3, sum=3.2681176932133553}, {tempbin=4, sum=0.881937338465151}, {tempbin=5, sum=0.30863870451441505}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,Randolph,"{groups=[{tempbin=1, sum=0.5018670331086749}, {tempbin=2, sum=0.18998292545392484}, {tempbin=3, sum=0.269993256038085}, {tempbin=4, sum=0.012633339191198727}, {tempbin=5, sum=0.0022294128982543945}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,Orono,"{groups=[{tempbin=1, sum=11.69337937049726}, {tempbin=2, sum=1.2500331208180695}, {tempbin=3, sum=0.33005230025625}, {tempbin=4, sum=0.09780725980398539}, {tempbin=5, sum=0.003194562814837647}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,Hopkins,"{groups=[{tempbin=1, sum=0.6198821890352056}, {tempbin=2, sum=0.5040835162522372}, {tempbin=3, sum=1.8575312234745185}, {tempbin=4, sum=0.7135096716803597}, {tempbin=5, sum=0.3255100719109499}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,Sand Creek Twp.,"{groups=[{tempbin=1, sum=21.235486662088114}, {tempbin=2, sum=5.534521796756355}, {tempbin=3, sum=3.6587425487789407}, {tempbin=4, sum=0.28537120555477435}, {tempbin=5, sum=0.09362678305100088}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,Columbus,"{groups=[{tempbin=1, sum=28.364541175636397}, {tempbin=2, sum=4.295882206176845}, {tempbin=3, sum=2.7594894255805316}, {tempbin=4, sum=0.10171590271528921}, {tempbin=5, sum=0.004157064303167724}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,Woodbury,"{groups=[{tempbin=1, sum=7.368038754359697}, {tempbin=2, sum=5.027628511279151}, {tempbin=3, sum=16.035270912661353}, {tempbin=4, sum=4.402743544114305}, {tempbin=5, sum=1.5347912592175783}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,White Bear Twp.,"{groups=[{tempbin=1, sum=4.124364193908072}, {tempbin=2, sum=1.794880942230595}, {tempbin=3, sum=1.2711720058914546}, {tempbin=4, sum=0.03114699158633423}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084,Hastings,"{groups=[{tempbin=1, sum=2.78018173199149}, {tempbin=2, sum=1.5346165393999083}, {tempbin=3, sum=4.811236888990433}, {tempbin=4, sum=1.0032863940132821}, {tempbin=5, sum=0.19822901501112727}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,Benton Twp.,"{groups=[{tempbin=1, sum=24.55204720502709}, {tempbin=2, sum=5.153943725855599}, {tempbin=3, sum=1.9236038941049975}, {tempbin=4, sum=0.050584410288940417}, {tempbin=5, sum=0.002714940930047607}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,Oak Grove,"{groups=[{tempbin=1, sum=12.26968331338611}, {tempbin=2, sum=7.763367724104798}, {tempbin=3, sum=10.071721070478699}, {tempbin=4, sum=1.8852121676475837}, {tempbin=5, sum=0.6423698520331219}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,Falcon Heights,"{groups=[{tempbin=1, sum=0.07274116270458995}, {tempbin=2, sum=0.33174392187826524}, {tempbin=3, sum=1.4241137011742826}, {tempbin=4, sum=0.29493149354439707}, {tempbin=5, sum=0.10544257097484717}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,Louisville Twp.,"{groups=[{tempbin=1, sum=8.461795195568552}, {tempbin=2, sum=2.342942633531751}, {tempbin=3, sum=2.5460573237254547}, {tempbin=4, sum=0.26006388029692457}, {tempbin=5, sum=0.052059020875817784}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,Cedar Lake Twp.,"{groups=[{tempbin=1, sum=27.449148783237867}, {tempbin=2, sum=3.5624653720974813}, {tempbin=3, sum=1.2352754457587687}, {tempbin=4, sum=0.036355191388385055}, {tempbin=5, sum=0.03981639419395748}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,Cottage Grove,"{groups=[{tempbin=1, sum=10.116055137020517}, {tempbin=2, sum=4.654542137242777}, {tempbin=3, sum=11.838055981793056}, {tempbin=4, sum=4.774129119442461}, {tempbin=5, sum=2.3235655823324}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,Lakeville,"{groups=[{tempbin=1, sum=29.511261967378264}, {tempbin=2, sum=4.630928526874915}, {tempbin=3, sum=2.109608430029886}, {tempbin=4, sum=0.1234821463704163}, {tempbin=5, sum=0.004197966583392334}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,Norwood Young America,"{groups=[{tempbin=1, sum=0.11569440052056905}, {tempbin=2, sum=0.5251972711267161}, {tempbin=3, sum=1.255527744960219}, {tempbin=4, sum=0.4622641304400388}, {tempbin=5, sum=0.07424814967586074}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,Waconia Twp.,"{groups=[{tempbin=1, sum=20.77665438010606}, {tempbin=2, sum=2.569694212996423}, {tempbin=3, sum=0.8897056070027916}, {tempbin=4, sum=0.04927908869236449}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,Grey Cloud Island Twp.,"{groups=[{tempbin=1, sum=1.4701340491204895}, {tempbin=2, sum=0.49183392904799467}, {tempbin=3, sum=0.17651442457941324}, {tempbin=4, sum=0.009861679478320307}, {tempbin=5, sum=0.002465272489855957}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,St. Louis Park,"{groups=[{tempbin=1, sum=0.9797400225693821}, {tempbin=2, sum=1.8218230104580806}, {tempbin=3, sum=5.785157672546589}, {tempbin=4, sum=1.3415472346826964}, {tempbin=5, sum=0.4166391144172309}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,Hugo,"{groups=[{tempbin=1, sum=18.223614561719117}, {tempbin=2, sum=6.781853745172132}, {tempbin=3, sum=6.9918416811904525}, {tempbin=4, sum=0.5576447702430721}, {tempbin=5, sum=0.038476865961364716}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,Roseville,"{groups=[{tempbin=1, sum=1.3537889765441484}, {tempbin=2, sum=2.469000246331225}, {tempbin=3, sum=6.441607280456392}, {tempbin=4, sum=1.6484788619336423}, {tempbin=5, sum=0.997794454166331}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092,Apple Valley,"{groups=[{tempbin=1, sum=7.5755159909044965}, {tempbin=2, sum=3.97450219930602}, {tempbin=3, sum=4.482112343485012}, {tempbin=4, sum=0.647701970682011}, {tempbin=5, sum=0.21499219190423602}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093,Minneapolis,"{groups=[{tempbin=1, sum=1.368083521825607}, {tempbin=2, sum=2.8847128565338793}, {tempbin=3, sum=27.03909051259003}, {tempbin=4, sum=14.640653207095749}, {tempbin=5, sum=7.942768789467199}]}","{""type"":""MultiPoint"",""coordinates"":[]}"
